group1,group2,N1,N2,frac,pi_low,pi_high,low,high,avg,ci_low,ci_high,obs_diff
Dark,Light,150,150,1.0,0.47,0.95,,,,-0.014715020396270137,0.021776664307914587,0.0046232786821023275
Dark,Light,225,225,1.5,0.32,0.91,,,,-0.009700176484735933,0.02381605061605021,0.006219721455015592
Dark,Light,300,300,2.0,0.25,0.98,,,,-0.007287135372796773,0.020451754128224385,0.00619889097830284
Dark,Light,375,375,2.5,0.11,0.99,,,,-0.008185044242250288,0.015984510445981894,0.0033196396196398803
Dark,Light,450,450,3.0,0.08,0.93,,,,-0.0032959634864046412,0.017945591762992888,0.006820187075089246
Dark,Light,525,525,3.5,0.05,0.95,,,,-0.0032150039736161262,0.016786863463334894,0.006805861427710669
Dark,Light,600,600,4.0,0.03,0.96,,,,-0.0020258139872108005,0.016869997778638145,0.007767163528192955
Dark,Light,675,675,4.5,0.02,0.96,,,,-0.0031043386473133157,0.014550135763533515,0.005901608195725161
Dark,Light,750,750,5.0,0.02,0.96,,,,0.001375376023757282,0.016634699132565094,0.009079925194629856
