group1,group2,N1,N2,low,high,width,obs_diff,zero_included
Dark,Light,150,150,-0.00920226466072108,0.026158135668796843,0.03536040032951793,0.008341198561786611,True
Dark,Unsure,50,50,0.019928687693025082,0.13358411935286796,0.11365543165984288,0.08201904794551795,False
Light,Unsure,50,50,0.012266669727331342,0.12934613005458526,0.11707946032725391,0.07302178703649265,False
