group1,group2,N1,N2,low,high,width,obs_diff,zero_included
Male,Female,400,400,-0.014461684781720581,0.010085764200056684,0.024547448981777263,-0.0020375119161880617,True
Male,Unsure,50,50,-0.0037067203629701506,0.14899016020743952,0.15269688057040967,0.0761227595933478,True
Female,Unsure,50,50,-0.000543406756641579,0.15645099479768643,0.156994401554328,0.08539771829477738,True
