group1,group2,low,high,obs_diff,zero_included,width
2.0_typical,2.0_low,0.09009596040628594,0.12508067960213862,0.10683304796211379,False,0.03498471919585268
2.0_typical,1.0_low,-0.13928068133607385,0.38945541573653586,0.19242617615608726,True,0.5287360970726097
2.0_typical,1.0_typical,-0.046898792315641924,0.23535186461709043,0.10329961644129226,True,0.2822506569327323
2.0_typical,6.0_high,0.03554814033777651,0.08917676592908926,0.06319266456963446,False,0.05362862559131275
2.0_typical,5.0_high,0.1117837498744913,0.15432299298791308,0.13267483082300136,False,0.042539243113421776
2.0_typical,4.0_high,0.06675995184698252,0.12821707066424393,0.0988132854552527,False,0.0614571188172614
2.0_typical,3.0_high,0.10105937803571671,0.15214190981825776,0.12754557044845782,False,0.051082531782541046
2.0_typical,2.0_high,0.0804196512741888,0.12307126486737012,0.10175635117911697,False,0.042651613593181315
2.0_typical,1.0_high,-0.00958718897257392,0.059912884049947636,0.025759509489420518,True,0.06950007302252156
4.0_typical,5.0_low,0.10558064784644641,0.14858376319389566,0.12650810348301755,False,0.043003115347449244
4.0_typical,4.0_low,0.09837914094319675,0.16648370694690473,0.1332749148657656,False,0.06810456600370798
4.0_typical,6.0_low,0.08923739834825109,0.15365721081331196,0.12174318893775471,False,0.06441981246506087
4.0_typical,3.0_low,0.08519947646724377,0.1319980776780128,0.10893216166258568,False,0.046798601210769036
4.0_typical,2.0_low,0.07333495132513211,0.11225548175279329,0.09274542616267611,False,0.03892053042766118
4.0_typical,1.0_low,-0.02211979347952675,0.3724412924933223,0.17833855435664958,True,0.39456108597284906
4.0_typical,1.0_typical,-0.07408766572794423,0.22530554061322636,0.08921199464185459,True,0.2993932063411706
4.0_typical,6.0_high,0.021172763134295128,0.07534815919374177,0.04910504277019678,False,0.05417539605944664
4.0_typical,5.0_high,0.09595411758117162,0.1423000205327252,0.11858720902356368,False,0.04634590295155358
4.0_typical,4.0_high,0.0526822142882518,0.11631473982761437,0.08472566365581502,False,0.06363252553936256
4.0_typical,3.0_high,0.08504647916931687,0.1399672235758147,0.11345794864902015,False,0.05492074440649783
4.0_typical,2.0_high,0.06449978119200764,0.1113058624188266,0.08766872937967929,False,0.046806081226818966
4.0_typical,1.0_high,-0.0259487179487252,0.050418319990710905,0.01167188768998284,True,0.07636703793943611
5.0_low,4.0_low,-0.030698629497172683,0.04111506633808804,0.006766811382748039,True,0.07181369583526073
5.0_low,6.0_low,-0.03892761823422941,0.028107069547829135,-0.004764914545262844,True,0.06703468778205854
5.0_low,3.0_low,-0.042996886414613,0.006785160170771402,-0.017575941820431873,True,0.049782046585384404
5.0_low,2.0_low,-0.05563245668137474,-0.011195540671190544,-0.03376267732034144,False,0.044436916010184194
5.0_low,1.0_low,-0.27938366294794054,0.24371151160100868,0.05183045087363203,True,0.5230951745489492
5.0_low,1.0_typical,-0.19379984051036808,0.10057572057448347,-0.03729610884116297,True,0.2943755610848515
5.0_low,6.0_high,-0.10697137516943994,-0.0490359541151915,-0.07740306071282077,False,0.05793542105424844
5.0_low,5.0_high,-0.033168485442664986,0.016663724583706747,-0.007920894459453875,True,0.04983221002637173
5.0_low,4.0_high,-0.07550381617175916,-0.008319909667252753,-0.04178243982720253,False,0.06718390650450641
5.0_low,3.0_high,-0.04195421181850939,0.015477893941441417,-0.013050154833997407,True,0.05743210575995081
5.0_low,2.0_high,-0.06307315986450222,-0.015438738745356902,-0.038839374103338264,False,0.04763442111914532
5.0_low,1.0_high,-0.15481798912850298,-0.07362066741397383,-0.11483621579303471,False,0.08119732171452915
4.0_low,6.0_low,-0.05117287425337008,0.030608953310191228,-0.011531725928010883,True,0.08178182756356131
4.0_low,3.0_low,-0.06063403876330571,0.01018255415600499,-0.024342753203179912,True,0.0708165929193107
4.0_low,2.0_low,-0.07657220095288823,-0.004072021324012326,-0.04052948870308948,False,0.07250017962887591
4.0_low,1.0_low,-0.28457172342621223,0.24699002407980752,0.04506363949088399,True,0.5315617475060197
4.0_low,1.0_typical,-0.1893048128342244,0.09998592738530843,-0.044062920223911006,True,0.2892907402195328
4.0_low,6.0_high,-0.12335311317509456,-0.042719083247334144,-0.08416987209556881,False,0.08063402992776042
4.0_low,5.0_high,-0.05330706691885832,0.02081755774975908,-0.014687705842201915,True,0.07412462466861741
4.0_low,4.0_high,-0.09499456756821145,-0.00021050247439552416,-0.04854925120995057,False,0.09478406509381593
4.0_low,3.0_high,-0.060844044930808264,0.02065682187413779,-0.019816966216745446,True,0.08150086680494606
4.0_low,2.0_high,-0.08199999769129215,-0.005196638292664299,-0.045606185486086304,False,0.07680335939862785
4.0_low,1.0_high,-0.17080753353973138,-0.0708462332301342,-0.12160302717578275,False,0.09996130030959718
6.0_low,3.0_low,-0.04800561008961385,0.021015554416038335,-0.012811027275169029,True,0.06902116450565218
6.0_low,2.0_low,-0.060491625233521404,0.005057363896662281,-0.028997762775078595,True,0.06554898913018369
6.0_low,1.0_low,-0.27632130124777143,0.2576715686274509,0.05659536541889487,True,0.5339928698752223
6.0_low,1.0_typical,-0.2008132798573975,0.1025089126559715,-0.03253119429590012,True,0.303322192513369
6.0_low,6.0_high,-0.11057040998217482,-0.03569295900178228,-0.07263814616755793,False,0.07487745098039254
6.0_low,5.0_high,-0.037603908354278716,0.031182079657214777,-0.0031559799141910316,True,0.06878598801149349
6.0_low,4.0_high,-0.07887753481230397,0.00487473747374742,-0.03701752528193969,True,0.0837522722860514
6.0_low,3.0_high,-0.048076145849878606,0.029903284446091458,-0.008285240288734563,True,0.07797943029597007
6.0_low,2.0_high,-0.06705782160331945,0.004771949658448682,-0.03407445955807542,True,0.07182977126176814
6.0_low,1.0_high,-0.15775846702317275,-0.06086898395721929,-0.11007130124777187,False,0.09688948306595346
3.0_low,2.0_low,-0.03805941534438928,0.009271876425856106,-0.016186735499909566,True,0.047331291770245386
3.0_low,1.0_low,-0.2616747246843942,0.2619392962664516,0.0694063926940639,True,0.5236140209508457
3.0_low,1.0_typical,-0.1927510805069225,0.1254662662076035,-0.019720167020731094,True,0.318217346714526
3.0_low,6.0_high,-0.08970066295509437,-0.026827247088125505,-0.0598271188923889,False,0.06287341586696886
3.0_low,5.0_high,-0.01816932598198181,0.036520381023071716,0.009655047360977997,True,0.054689707005053524
3.0_low,4.0_high,-0.056781047967810486,0.011127550708334141,-0.02420649800677066,True,0.06790859867614463
3.0_low,3.0_high,-0.027424133630124345,0.035888881797123996,0.004525786986434466,True,0.06331301542724835
3.0_low,2.0_high,-0.046669943053068805,0.005915531423565025,-0.02126343228290639,True,0.05258547447663383
3.0_low,1.0_high,-0.13908138597904962,-0.05688557614826814,-0.09726027397260284,False,0.08219580983078148
2.0_low,1.0_low,-0.24861748396216415,0.28254213330433586,0.08559312819397347,True,0.5311596172665001
2.0_low,1.0_typical,-0.16372661045598047,0.132451935907951,-0.0035334315208215283,True,0.2961785463639315
2.0_low,6.0_high,-0.0747875933687233,-0.014737562643947252,-0.04364038339247933,False,0.06005003072477605
2.0_low,5.0_high,0.001124929642053532,0.05021855695869162,0.025841782860887563,False,0.049093627316638085
2.0_low,4.0_high,-0.04004618918997657,0.025024417848980456,-0.008019762506861094,True,0.06507060703895703
2.0_low,3.0_high,-0.0093656490798611,0.04908952140728601,0.02071252248634403,True,0.05845517048714711
2.0_low,2.0_high,-0.028330865599351673,0.019569495353871823,-0.005076696782996826,True,0.047900360953223496
2.0_low,1.0_high,-0.1195346308578914,-0.04326954441666113,-0.08107353847269327,False,0.07626508644123027
1.0_low,1.0_typical,-0.37254901960784303,0.22638146167557932,-0.089126559714795,True,0.5989304812834224
1.0_low,6.0_high,-0.32599153297682704,0.19475824420677368,-0.1292335115864528,True,0.5207497771836007
1.0_low,5.0_high,-0.2508891569245999,0.26764551246366103,-0.0597513453330859,True,0.5185346693882609
1.0_low,4.0_high,-0.2910891089108907,0.23795088332362713,-0.09361289070083456,True,0.5290399922345178
1.0_low,3.0_high,-0.26520287322849934,0.2629237041351194,-0.06488060570762944,True,0.5281265773636188
1.0_low,2.0_high,-0.28454237399657795,0.24129655217791846,-0.09066982497697029,True,0.5258389261744965
1.0_low,1.0_high,-0.37254901960784326,0.16666666666666663,-0.16666666666666674,True,0.5392156862745099
1.0_typical,6.0_high,-0.18589572192513382,0.12167446524064152,-0.0401069518716578,True,0.30757018716577533
1.0_typical,5.0_high,-0.11553740222788245,0.19781274425457065,0.02937521438170909,True,0.3133501464824531
1.0_typical,4.0_high,-0.14007994917138736,0.156438026155557,-0.004486330986039566,True,0.29651797532694435
1.0_typical,3.0_high,-0.11013360159545366,0.18278158698222724,0.02424595400716556,True,0.2929151885776809
1.0_typical,2.0_high,-0.14116525499766622,0.14560797473351814,-0.0015432652621752974,True,0.28677322973118435
1.0_typical,1.0_high,-0.2272727272727274,0.0855614973262031,-0.07754010695187175,True,0.3128342245989305
6.0_high,5.0_high,0.03934392870999952,0.10483667979666834,0.0694821662533669,False,0.06549275108666883
6.0_high,4.0_high,-0.0020210329856509557,0.07157974620991561,0.03562062088561824,True,0.07360077919556657
6.0_high,3.0_high,0.028642860609590773,0.09800145823405879,0.06435290587882336,False,0.06935859762446801
6.0_high,2.0_high,0.009143173742956784,0.06797141370276064,0.038563686609482506,False,0.05882823995980385
6.0_high,1.0_high,-0.07887700534759345,0.005347593582887611,-0.03743315508021394,True,0.08422459893048106
5.0_high,4.0_high,-0.06845639908210528,0.002733217096064944,-0.03386154536774866,True,0.07118961617817023
5.0_high,3.0_high,-0.0362792575880343,0.026838049271617474,-0.005129260374543532,True,0.06311730685965178
5.0_high,2.0_high,-0.058820021561860114,-0.004132070756446636,-0.03091847964388439,False,0.05468795080541348
5.0_high,1.0_high,-0.15136698212408,-0.0641414610008044,-0.10691532133358084,False,0.08722552112327561
4.0_high,3.0_high,-0.009001650165016972,0.07067074354494207,0.028732284993205126,True,0.07967239370995904
4.0_high,2.0_high,-0.032212735782066196,0.037900739935817246,0.002943065723864269,True,0.07011347571788344
4.0_high,1.0_high,-0.12285090273733291,-0.021496796738497956,-0.07305377596583218,False,0.10135410599883496
3.0_high,2.0_high,-0.05612402100849604,0.005120514815003252,-0.025789219269340857,True,0.06124453582349929
3.0_high,1.0_high,-0.14648029508833224,-0.05883178023684757,-0.1017860609590373,False,0.08764851485148467
2.0_high,1.0_high,-0.11883636004737486,-0.034938807737861385,-0.07599684168969645,False,0.08389755230951347
