group1,group2,low,high,obs_diff,zero_included,width
default,holding_walk,0.0953520164827712,0.1804358672213499,0.1417493130436277,False,0.08508385073857871
default,stand_idle_2,0.17254113936361254,0.28603055639511493,0.2321873064227974,False,0.1134894170315024
default,listing_in_index_3,0.1437065482344212,0.24107355117077253,0.19748686230061863,False,0.09736700293635134
default,walk_in_place,0.10109656341551465,0.2076527117669807,0.15559331218174421,False,0.10655614835146604
default,holding_bend,0.4706670039627957,0.5782227504857897,0.524460665301066,False,0.10755574652299404
default,stretch_arms_3,0.48881619789413255,0.5715162582586634,0.5305796795097408,False,0.08270006036453081
default,stretch_arms_2,0.17634911427845235,0.303050328418369,0.24314479727282223,False,0.12670121413991664
default,close_door,0.05934434560057733,0.13740061322514235,0.10148320660105037,False,0.07805626762456502
default,pushups,0.09095476278352077,0.17602928910052346,0.1353206094867332,False,0.08507452631700269
default,apply_lipstick,0.11602276612939275,0.20235915854870037,0.16205743629292746,False,0.08633639241930763
default,general_looking,0.14615012974971547,0.24897432916926912,0.20197340267948194,False,0.10282419941955365
default,corridor_idle_2,0.10935335765409818,0.22846386662983387,0.17192225178434117,False,0.11911050897573569
default,counting_out_1,0.22581892507982193,0.3570032958622717,0.292659677189286,False,0.13118437078244977
default,waiting_stand,0.13561758437554228,0.22801299960148558,0.1835128269598323,False,0.0923954152259433
default,idle,0.13864505458400436,0.24160786032058915,0.19059715406682953,False,0.10296280573658478
default,listing_in_index_5,0.12182420996143795,0.21767498126382961,0.1735876297656651,False,0.09585077130239167
default,air_swipe,0.12457513596746048,0.19599872841009514,0.16003440485813125,False,0.07142359244263466
default,counting_out_4,0.11190829048097917,0.2167736007568124,0.16936470702730788,False,0.10486531027583323
default,hand_talking_2,0.13849549457288107,0.25649537997129773,0.197071441895168,False,0.11799988539841666
default,counting_in_5,0.12133530441311147,0.22944258106628485,0.18100969804869338,False,0.10810727665317338
default,look_right,0.17480693900391459,0.2449576516672666,0.2107969320912464,False,0.07015071266335202
default,listing_out_thumb_3,0.17277938391145448,0.29352332836194867,0.23817249770210625,False,0.12074394445049419
default,listing_out_thumb_4,0.19655143721357055,0.3203701204413846,0.2591629451631423,False,0.12381868322781403
default,none,0.09814849703707504,0.21586729144502503,0.16223623121515152,False,0.11771879440795
default,high_five,0.18002670159528295,0.26030945026082564,0.22125874839671644,False,0.08028274866554269
default,stretch_arms_1,0.27080917156313966,0.4323464091148476,0.35479203013046257,False,0.16153723755170796
default,counting_out_3,0.10345744936194634,0.20943738890351715,0.15908124581673666,False,0.10597993954157081
default,shake_hand_no,0.1324952931236658,0.21508830596987283,0.17688689748917052,False,0.08259301284620701
default,counting_out_2,0.1597262437108597,0.27477809190052516,0.21667928503242295,False,0.11505184818966546
default,raise_hand,0.14320201193108564,0.23918927997510075,0.1908103010752038,False,0.09598726804401511
default,listing_in_thumb_5,0.23316986315307286,0.3561622412611568,0.29849746685060485,False,0.12299237810808394
default,getting_ready,0.16758923856153324,0.3035373048029433,0.24353350498127224,False,0.13594806624141004
default,listing_out_thumb_5,0.16112237943006075,0.24960900815772194,0.20341515585133896,False,0.08848662872766119
default,market_checkout_3,0.11037951863299172,0.16996920229604712,0.1396001775273521,False,0.05958968366305539
default,reach_into_fridge,0.11581782320559347,0.27653881544548997,0.20368338899959137,False,0.1607209922398965
default,open_door,0.10504135801357056,0.17952289224122464,0.1450921596162189,False,0.07448153422765408
default,corridor_idle_3,0.1108757376835206,0.16931379671514174,0.13993349899871166,False,0.05843805903162114
default,cleaning_idle,0.1243625153614866,0.1905750408725303,0.1566302654245798,False,0.0662125255110437
default,keyboard_typing,0.1404156654267728,0.2221674511998405,0.18138516738536414,False,0.08175178577306769
default,phone_check_quick,0.15802549895167722,0.25728347858449274,0.20767568359184685,False,0.09925797963281552
default,screen_wipe,0.11371524765379043,0.19999276094491797,0.15835426010719889,False,0.08627751329112754
default,run,0.023727521226732093,0.10173968860067625,0.06601902092678102,False,0.07801216737394416
default,drink_from_cup,0.1329145530431054,0.20206279065279673,0.16799774345027307,False,0.06914823760969133
default,hands_behind_head,0.23145345695926284,0.3282740118798015,0.28057380835899537,False,0.09682055492053865
default,use_gaming_controller,0.09709347085224398,0.19511603746142908,0.14885215418008202,False,0.0980225666091851
default,looking_stand_01,0.14821634828152136,0.2558894119110031,0.20426098437882823,False,0.10767306362948176
default,market_checkout_1,0.10979823319779225,0.2031381399200607,0.15940374323675743,False,0.09333990672226844
default,look_left,0.11846750633661152,0.222979443036306,0.17256163797359958,False,0.1045119366996945
default,heroine_lookaround,0.24692848528738126,0.38262117371748894,0.31988784118215574,False,0.13569268843010768
default,listing_out_thumb_2,0.14122416590968057,0.24352422200946158,0.19853160042666584,False,0.10230005609978102
default,walking_towards_door,0.09400392418334699,0.2088757071129032,0.15472684448173468,False,0.11487178292955622
default,whisper,0.1172919113733053,0.21146074109280977,0.16574671688321208,False,0.09416882971950447
default,waving_arms_celebration,0.18924226110141668,0.32972500473188465,0.26222340267948197,False,0.14048274363046798
default,hand_talking_1,0.1868473411685173,0.2733312392435911,0.2294428810368624,False,0.08648389807507378
default,walking,0.10968759091228356,0.2396220539971125,0.1761387444918826,False,0.12993446308482895
default,point_finger_stand,0.11068890902751496,0.1933408450117568,0.15605503533254306,False,0.08265193598424184
default,pointing_vertical_surface,0.08930541133378367,0.21919734725044143,0.1640946148006941,False,0.12989193591665776
default,jog,0.08007457179849814,0.22518257769438466,0.15785575562065834,False,0.14510800589588652
default,shhhh,0.16375453228118625,0.2752714991388911,0.22231132508248563,False,0.11151696685770485
holding_squat,counting_in_1,0.1690736918150394,0.3071076999605671,0.2388538992330692,False,0.1380340081455277
holding_squat,answer_phone_talk,0.1795579397235138,0.25745629865174235,0.2203431449670008,False,0.07789835892822855
holding_squat,listing_in_index_4,0.1519385305653635,0.23128103866097943,0.19409686598498777,False,0.07934250809561594
holding_squat,corridor_idle_1,0.1470021210859609,0.24598219746151959,0.19893222404125344,False,0.0989800763755587
holding_squat,listing_in_thumb_2,0.16922475958588395,0.2702311771741995,0.22001331952292447,False,0.10100641758831552
holding_squat,pick_up_object_on_flat_surface,0.08140542085356292,0.17526709100146848,0.12999840051184153,False,0.09386167014790556
holding_squat,listing_in_thumb_3,0.19591513068759187,0.2886771527228953,0.24274349855105737,False,0.09276202203530343
holding_squat,stretch,0.2242101074369024,0.3503110976805773,0.2860681813653595,False,0.12610099024367488
holding_squat,standing_pointing,0.18139824215527223,0.28099851486438593,0.2326567715525657,False,0.0996002727091137
holding_squat,typing,0.2010935867038407,0.2934520139075867,0.25075631906387763,False,0.09235842720374599
holding_squat,sit_to_stand,0.027640139112703674,0.1000753555653642,0.064824603720398,False,0.07243521645266053
holding_squat,shrug_hands_out,0.13690051183621302,0.23106826991833215,0.1863219299236062,False,0.09416775808211914
holding_squat,elbow_bump,0.2041672939169265,0.303987482175641,0.2559515595532359,False,0.09982018825871447
holding_squat,stand_to_sit,0.02626666917566825,0.09897381857413534,0.06292323711314896,False,0.07270714939846709
holding_squat,counting_out_5,0.2028006332091381,0.3125484046785726,0.2576244509320099,False,0.10974777146943449
holding_squat,listing_out_index_2,0.1382867788190144,0.22447154792819343,0.18396898874713563,False,0.08618476910917902
holding_squat,cool_pose,0.1724579787129203,0.2540720638863369,0.2154909308573133,False,0.08161408517341662
holding_squat,shake_head_no,0.21111999454292457,0.2887274425125167,0.2483807534530179,False,0.07760744796959212
holding_squat,opens_arms_hand_talking,0.12864947205416716,0.25105467541635074,0.19447114082748007,False,0.12240520336218358
holding_squat,listing_out_index_5,0.1670048555548983,0.27204863337052543,0.2215362868528188,False,0.10504377781562713
holding_squat,stand_idle_3,0.15800885404650228,0.2742991705569853,0.2183935411768032,False,0.116290316510483
holding_squat,hold_head,0.2900858824567637,0.4003090126778113,0.3433604694773591,False,0.11022313022104763
holding_squat,market_checkout_2,0.21843351709603082,0.31880611997264585,0.27236655467005666,False,0.10037260287661504
holding_squat,counting_in_4,0.16098056926282148,0.23998642925613414,0.20071639359142635,False,0.07900585999331267
holding_squat,chat_side,0.23304858411694984,0.3766834276896971,0.3055936386070799,False,0.14363484357274725
holding_squat,two_hand_phone_usage,0.12221590629459991,0.17727146136765753,0.15030383037609507,False,0.05505555507305762
holding_squat,stand_idle_1,0.13078469997960068,0.22037416138290988,0.17637352951080976,False,0.0895894614033092
holding_squat,hand_talking_3,0.13166733134960398,0.21236704823716387,0.17470902669779986,False,0.08069971688755989
holding_squat,listing_out_index_3,0.1845454802056935,0.2789680136580902,0.2306000047899167,False,0.0944225334523967
holding_squat,arms_X,0.22541259379252004,0.3244393658436089,0.27728570526425134,False,0.09902677205108884
holding_squat,holding_stand,0.16379187057707872,0.2562964516669086,0.21455722404125332,False,0.0925045810898299
holding_squat,looking_stand_02,0.13042352564826326,0.23122985585789146,0.18043957698242974,False,0.1008063302096282
holding_squat,wave_hello,0.17223849232591432,0.2519206915011702,0.21455722404125321,False,0.07968219917525587
holding_squat,thumbs_down,0.18247091247542918,0.2810849306502474,0.23416506717850827,False,0.09861401817481824
holding_squat,listing_in_index_2,0.14774690280928177,0.2510365453108498,0.20118824008403402,False,0.10328964250156802
holding_squat,inplace_idle_waiting,0.12833463743038773,0.23037436775361927,0.1830934757512397,False,0.10203973032323155
holding_squat,wave,0.15509214033606394,0.25382424938597614,0.2085896196081759,False,0.0987321090499122
holding_squat,chat_left,0.1725425820393816,0.2454607714385905,0.20939726532092318,False,0.07291818939920888
holding_squat,ok,0.16778724925670885,0.278698581159912,0.2251454593353709,False,0.11091133190320313
holding_squat,hand_talking_4,0.11928436608725107,0.1900191324965268,0.15317614987245531,False,0.07073476640927573
holding_squat,listing_in_thumb_1,0.13589039511213694,0.20088100795209482,0.16936275281013813,False,0.06499061283995788
holding_squat,listing_out_index_4,0.17624000138960255,0.29559872967347356,0.24019824968227899,False,0.11935872828387101
holding_squat,drink_from_glass,0.17384620041791235,0.2277134028108479,0.20304827263460434,False,0.05386720239293555
holding_squat,hand_arms_dance,0.12999626852823917,0.2323464551418641,0.1845196771075862,False,0.10235018661362494
holding_squat,leave_the_desk,0.08502510735988986,0.17018938420306512,0.1269477121513911,False,0.08516427684317526
holding_squat,listing_in_index_1,0.18547155254380837,0.2883300562465976,0.23786466022327346,False,0.1028585037027892
holding_squat,point_finger_at,0.04276187457118032,0.0906535392837224,0.06795088919962633,False,0.04789166471254208
holding_squat,listing_in_thumb_4,0.19878889529344324,0.3079507436877172,0.2558368938038952,False,0.10916184839427395
holding_squat,listing_out_index_1,0.1640699093937022,0.2734599045952373,0.22068467502164546,False,0.10938999520153508
holding_squat,arms_X_head_shake,0.25720289721193346,0.3686767998946236,0.3151811099592572,False,0.11147390268269014
holding_squat,pour,0.17037592566821952,0.2734822804718918,0.2282371146021288,False,0.1031063548036723
holding_squat,writing_horizontal,0.11583370392303063,0.18222517413875622,0.14973129366910454,False,0.06639147021572558
holding_squat,listing_out_thumb_1,0.16227317205018504,0.24708722085937906,0.20814011174178793,False,0.08481404880919402
holding_squat,counting_in_2,0.14433363224220894,0.22991325128899898,0.18853912449374188,False,0.08557961904679004
holding_squat,thumbs_up,0.15453454894433893,0.22640738265463034,0.19178682555928017,False,0.0718728337102914
holding_squat,counting_in_3,0.12036894290083991,0.20944346365312805,0.16963743794499642,False,0.08907452075228814
holding_squat,chat_right,0.19391756563033535,0.27222234767227704,0.23380856093964897,False,0.07830478204194169
holding_squat,holding_walk,0.12314069581767464,0.2077120531513963,0.16903901675834032,False,0.08457135733372165
holding_squat,stand_idle_2,0.20220715681142537,0.3104722852323629,0.25947701013751,False,0.10826512842093755
holding_squat,listing_in_index_3,0.1739923702979364,0.27029782373927624,0.22477656601533125,False,0.09630545344133984
holding_squat,walk_in_place,0.12398463260987305,0.23849987913369827,0.18288301589645684,False,0.11451524652382522
holding_squat,holding_bend,0.5009479208431913,0.6076559252776044,0.5517503690157787,False,0.10670800443441308
holding_squat,stretch_arms_3,0.516704092497573,0.5979122996269483,0.5578693832244535,False,0.08120820712937526
holding_squat,stretch_arms_2,0.20106587009455923,0.33036916136714595,0.27043450098753485,False,0.12930329127258672
holding_squat,close_door,0.09145502850852444,0.16441474022430702,0.128772910315763,False,0.07295971171578258
holding_squat,pushups,0.11882127264225684,0.20318614868991236,0.1626103132014458,False,0.08436487604765552
holding_squat,apply_lipstick,0.14300253690727863,0.23174386837268746,0.18934714000764008,False,0.08874133146540883
holding_squat,general_looking,0.1845423582100797,0.27544656298220044,0.22926310639419456,False,0.09090420477212074
holding_squat,corridor_idle_2,0.1354623093500107,0.2542019699476226,0.1992119554990538,False,0.11873966059761193
holding_squat,counting_out_1,0.24993437394151552,0.3869171276956094,0.3199493809039986,False,0.13698275375409386
holding_squat,waiting_stand,0.1646973143813012,0.25416691689948423,0.2108025306745449,False,0.08946960251818303
holding_squat,idle,0.16863824441883635,0.26337763258709657,0.21788685778154215,False,0.09473938816826022
holding_squat,listing_in_index_5,0.15343334182309354,0.24334512272078362,0.20087733348037773,False,0.08991178089769009
holding_squat,air_swipe,0.15451761318731105,0.2229415214582324,0.18732410857284387,False,0.06842390827092135
holding_squat,counting_out_4,0.14131506562401497,0.2454801573470917,0.1966544107420205,False,0.10416509172307672
holding_squat,hand_talking_2,0.1634226851329153,0.2758622077536506,0.22436114560988063,False,0.11243952262073531
holding_squat,counting_in_5,0.1570188903756054,0.2590913586000421,0.208299401763406,False,0.10207246822443672
holding_squat,look_right,0.20044793195589283,0.2753513228707993,0.238086635805959,False,0.07490339091490644
holding_squat,listing_out_thumb_3,0.20050125136426938,0.32207351566050846,0.26546220141681887,False,0.12157226429623907
holding_squat,listing_out_thumb_4,0.2201002973166239,0.3447216890595025,0.28645264887785493,False,0.12462139174287862
holding_squat,none,0.12678776333500646,0.23932456757767565,0.18952593492986414,False,0.11253680424266918
holding_squat,high_five,0.2092418382773873,0.2882330347787174,0.24854845211142906,False,0.07899119650133013
holding_squat,stretch_arms_1,0.29908114109367506,0.46552410875578737,0.3820817338451752,False,0.1664429676621123
holding_squat,counting_out_3,0.13053769852470895,0.23656647519852475,0.18637094953144928,False,0.1060287766738158
holding_squat,shake_hand_no,0.15913733902729127,0.24649031341112898,0.20417660120388315,False,0.08735297438383771
holding_squat,counting_out_2,0.18253130943799323,0.2994432008001795,0.24396898874713557,False,0.11691189136218627
holding_squat,raise_hand,0.1654217612930733,0.26437653319921833,0.21810000478991642,False,0.09895477190614504
holding_squat,listing_in_thumb_5,0.25647921007523705,0.3895679329138733,0.3257871705653175,False,0.13308872283863626
holding_squat,getting_ready,0.2040220786637288,0.33510792658881194,0.27082320869598486,False,0.13108584792508315
holding_squat,listing_out_thumb_5,0.18356368176716642,0.2759762965816345,0.23070485956605158,False,0.09241261481446805
holding_squat,market_checkout_3,0.13828441430182495,0.19458097952265918,0.16688988124206472,False,0.05629656522083423
holding_squat,reach_into_fridge,0.15652689634529204,0.3030174092580421,0.230973092714304,False,0.14649051291275006
holding_squat,open_door,0.12817282709266833,0.2099595210553715,0.17238186333093153,False,0.08178669396270316
holding_squat,corridor_idle_3,0.13811722250943753,0.1952839363849407,0.16722320271342428,False,0.05716671387550318
holding_squat,cleaning_idle,0.15195531547552016,0.21594895515788076,0.18391996913929243,False,0.0639936396823606
holding_squat,keyboard_typing,0.1646935945203447,0.24936584998682754,0.20867487110007676,False,0.08467225546648283
holding_squat,phone_check_quick,0.18278992979149356,0.280715337958601,0.23496538730655947,False,0.09792540816710743
holding_squat,screen_wipe,0.14218282452706163,0.22333037675202455,0.1856439638219115,False,0.08114755222496292
holding_squat,run,0.05311510400705319,0.12984239761163655,0.09330872464149365,False,0.07672729360458336
holding_squat,drink_from_cup,0.1579135893552616,0.22790182192408592,0.1952874471649857,False,0.06998823256882433
holding_squat,hands_behind_head,0.2573774526025922,0.3572317466929864,0.307863512073708,False,0.0998542940903942
holding_squat,use_gaming_controller,0.12524117132457643,0.22142628644548223,0.17614185789479464,False,0.0961851151209058
holding_squat,looking_stand_01,0.17241315720146055,0.287384805489698,0.23155068809354085,False,0.11497164828823747
holding_squat,market_checkout_1,0.13686146748830014,0.22914396185790323,0.18669344695147005,False,0.09228249436960309
holding_squat,look_left,0.14612829776824482,0.24691661021414346,0.1998513416883122,False,0.10078831244589864
holding_squat,heroine_lookaround,0.2826867124445333,0.41475614220562024,0.34717754489686836,False,0.13206942976108693
holding_squat,listing_out_thumb_2,0.1719572290058673,0.2733087664763292,0.22582130414137846,False,0.10135153747046188
holding_squat,walking_towards_door,0.1217280157458514,0.23848937051032437,0.1820165481964473,False,0.11676135476447297
holding_squat,whisper,0.14795664813371584,0.23664349359424844,0.1930364205979247,False,0.0886868454605326
holding_squat,waving_arms_celebration,0.21441431941778694,0.3615288032535503,0.2895131063941946,False,0.14711448383576337
holding_squat,hand_talking_1,0.21123241894447553,0.29869530762364804,0.256732584751575,False,0.08746288867917251
holding_squat,walking,0.13846883464700005,0.2620677949034067,0.20342844820659522,False,0.12359896025640665
holding_squat,point_finger_stand,0.1359678420312464,0.2209423884717038,0.18334473904725568,False,0.0849745464404574
holding_squat,pointing_vertical_surface,0.11506632316161763,0.2512873741365347,0.19138431851540672,False,0.13622105097491705
holding_squat,jog,0.1137911162545639,0.24777326157590313,0.18514545933537097,False,0.13398214532133923
holding_squat,shhhh,0.19100026664809228,0.30472205339848407,0.24960102879719825,False,0.1137217867503918
counting_in_1,answer_phone_talk,-0.09828571129093103,0.05511142090478398,-0.018510754266068408,True,0.153397132195715
counting_in_1,listing_in_index_4,-0.11640025575447518,0.03325873827792053,-0.044757033248081446,True,0.14965899403239571
counting_in_1,corridor_idle_1,-0.1149026934143222,0.047814098465473076,-0.039921675191815775,True,0.16271679187979526
counting_in_1,listing_in_thumb_2,-0.1003495311167943,0.058312020460357994,-0.018840579710144745,True,0.15866155157715228
counting_in_1,pick_up_object_on_flat_surface,-0.1873548060528562,-0.027529571611253134,-0.10885549872122768,False,0.15982523444160307
counting_in_1,listing_in_thumb_3,-0.07504262574595036,0.08607336956521779,0.003889599317988157,True,0.16111599531116816
counting_in_1,stretch,-0.043930845995687307,0.14053457700215644,0.047214282132290286,True,0.18446542299784374
counting_in_1,standing_pointing,-0.08404403567447027,0.07532625090169877,-0.006197127680503511,True,0.15937028657616903
counting_in_1,typing,-0.06651583710407254,0.09232982490655121,0.01190241983080842,True,0.15884566201062375
counting_in_1,sit_to_stand,-0.24390936216383777,-0.08991997984964761,-0.1740292955126712,False,0.15398938231419015
counting_in_1,shrug_hands_out,-0.1367404092071616,0.035193094629155514,-0.05253196930946302,True,0.17193350383631711
counting_in_1,elbow_bump,-0.0740847305105617,0.09748626503741567,0.017097660320166685,True,0.1715709955479774
counting_in_1,stand_to_sit,-0.2479227053140095,-0.10624893435635085,-0.17593066211992026,False,0.14167377095765865
counting_in_1,counting_out_5,-0.06194167884545128,0.09898040738034383,0.018770551698940707,True,0.16092208622579512
counting_in_1,listing_out_index_2,-0.13296291560102322,0.023842710997442146,-0.05488491048593358,True,0.15680562659846536
counting_in_1,cool_pose,-0.10225561238988312,0.05973846060163206,-0.02336296837575591,True,0.1619940729915152
counting_in_1,shake_head_no,-0.06472506393861924,0.0842263427109973,0.0095268542199487,True,0.14895140664961654
counting_in_1,opens_arms_hand_talking,-0.13414868068118022,0.0493138294554305,-0.04438275840558914,True,0.18346251013661072
counting_in_1,listing_out_index_5,-0.10523754822489043,0.06913010967098734,-0.017317612380250424,True,0.17436765789587777
counting_in_1,stand_idle_3,-0.10744884910485927,0.07675831202046043,-0.020460358056266004,True,0.1842071611253197
counting_in_1,hold_head,0.019130875738601477,0.19054259634888493,0.10450657024428989,False,0.17141172061028345
counting_in_1,market_checkout_2,-0.049270217832260654,0.11830298086251004,0.03351265543698745,True,0.1675731986947707
counting_in_1,counting_in_4,-0.11316508700666952,0.040878717215786786,-0.038137505641642866,True,0.1540438042224563
counting_in_1,chat_side,-0.029008342467421483,0.15912343198148865,0.06673973937401068,True,0.18813177444891013
counting_in_1,two_hand_phone_usage,-0.15739523903206765,-0.01500393468424166,-0.08855006885697414,False,0.142391304347826
counting_in_1,stand_idle_1,-0.13959707452775136,0.014727195225916756,-0.062480369722259455,True,0.15432426975366811
counting_in_1,hand_talking_3,-0.13877877237851677,0.02081098919231092,-0.06414487253526935,True,0.1595897615708277
counting_in_1,listing_out_index_3,-0.08689161435325103,0.0738926993722391,-0.008253894443152499,True,0.16078431372549012
counting_in_1,arms_X,-0.04114838455647524,0.11460193694279563,0.038431806031182125,True,0.15575032149927087
counting_in_1,holding_stand,-0.10275597495369984,0.05995788870270764,-0.024296675191815886,True,0.1627138636564075
counting_in_1,looking_stand_02,-0.14029411764705885,0.017442455242966393,-0.05841432225063947,True,0.15773657289002524
counting_in_1,wave_hello,-0.10154496581241224,0.0618664857247246,-0.024296675191815997,True,0.16341145153713682
counting_in_1,thumbs_down,-0.07948472030952881,0.07722801495180022,-0.004688832054560943,True,0.15671273526132903
counting_in_1,listing_in_index_2,-0.12068269007207673,0.050415601023017925,-0.03766565914903519,True,0.17109829109509467
counting_in_1,inplace_idle_waiting,-0.14047686314161645,0.026225985844287425,-0.055760423481829524,True,0.16670284898590387
counting_in_1,wave,-0.10959079283887466,0.04987212276214836,-0.03026427962489331,True,0.15946291560102302
counting_in_1,chat_left,-0.1051302328711808,0.04821925337640799,-0.029456633912146035,True,0.1533494862475888
counting_in_1,ok,-0.09714450127877242,0.07647186700767258,-0.013708439897698321,True,0.173616368286445
counting_in_1,hand_talking_4,-0.16368286445012814,-0.006393861892583175,-0.0856777493606139,False,0.15728900255754497
counting_in_1,listing_in_thumb_1,-0.14247271253476415,0.0019142453845404361,-0.06949114642293108,True,0.1443869579193046
counting_in_1,listing_out_index_4,-0.09112564758344828,0.09224539314053383,0.0013443504492097746,True,0.1833710407239821
counting_in_1,drink_from_glass,-0.10572250639386113,0.03667945439045274,-0.03580562659846487,True,0.14240196078431389
counting_in_1,hand_arms_dance,-0.13590969690373844,0.0302558905153181,-0.054334222125483,True,0.16616558741905654
counting_in_1,leave_the_desk,-0.1940952005223919,-0.036403520705228926,-0.1119061870816781,False,0.15769167981716298
