group1,group2,N1,N2,low,high,width,obs_diff,zero_included
3.0_typical,3.0_high,1549,202,0.09831325764682969,0.15108773544445553,0.05277447779762584,0.125997601611454,False
3.0_typical,2.0_high,1549,298,0.07855135859017633,0.11970852808348789,0.041157169493311566,0.10020838234211316,False
3.0_typical,1.0_high,1549,2,-0.0128632601361994,0.05996450113293021,0.07282776126912961,0.024211540652416708,True
2.0_typical,4.0_typical,2254,845,-0.0024823854451611303,0.030807912555953075,0.0332902980011142,0.014087621799437677,True
2.0_typical,5.0_low,2254,551,0.12247570535060076,0.1580348775385118,0.03555917218791105,0.14059572528245523,False
2.0_typical,4.0_low,2254,171,0.1116588427712569,0.17896385823223313,0.06730501546097623,0.14736253666520327,False
2.0_typical,6.0_low,2254,165,0.10550447096215035,0.1642056554873459,0.05870118452519554,0.1358308107371924,False
2.0_typical,3.0_low,2254,365,0.10195254725166847,0.14422246244503323,0.04226991519336476,0.12301978346202336,False
2.0_typical,2.0_low,2254,541,0.09055659506399136,0.12497860703607996,0.034422011972088606,0.10683304796211379,False
2.0_typical,1.0_low,2254,3,-0.13774598112655778,0.38756404924010246,0.5253100303666602,0.19242617615608726,True
2.0_typical,1.0_typical,2254,11,-0.05055937984040665,0.2414799765109808,0.29203935635138745,0.10329961644129226,True
2.0_typical,6.0_high,2254,88,0.036470469629785465,0.09173551096100514,0.05526504133121968,0.06319266456963446,False
2.0_typical,5.0_high,2254,317,0.11026720273095986,0.15328087453528524,0.04301367180432539,0.13267483082300136,False
2.0_typical,4.0_high,2254,101,0.06902939551346804,0.12729089848215197,0.05826150296868393,0.0988132854552527,False
2.0_typical,3.0_high,2254,202,0.10082254873083105,0.15397029727526224,0.05314774854443119,0.12754557044845782,False
2.0_typical,2.0_high,2254,298,0.08038459510480027,0.12093215456707104,0.040547559462270774,0.10175635117911697,False
2.0_typical,1.0_high,2254,2,-0.008533454142520297,0.06009696395281211,0.06863041809533241,0.025759509489420518,True
4.0_typical,5.0_low,845,551,0.10592888648279813,0.1476715233027734,0.041742636819975254,0.12650810348301755,False
4.0_typical,4.0_low,845,171,0.09938646869522538,0.16638574100873899,0.0669992723135136,0.1332749148657656,False
4.0_typical,6.0_low,845,165,0.08931320338785603,0.151917766245814,0.06260456285795796,0.12174318893775471,False
4.0_typical,3.0_low,845,365,0.08575310917103607,0.13236229372189173,0.046609184550855665,0.10893216166258568,False
4.0_typical,2.0_low,845,541,0.0725339518782238,0.11469614384160183,0.04216219196337803,0.09274542616267611,False
4.0_typical,1.0_low,845,3,-0.15257721313378048,0.37228506787329707,0.5248622810070775,0.17833855435664958,True
4.0_typical,1.0_typical,845,11,-0.06724742376779219,0.2271624107415887,0.29440983450938085,0.08921199464185459,True
4.0_typical,6.0_high,845,88,0.022682859749594053,0.0773064081468996,0.054623548397305544,0.04910504277019678,False
4.0_typical,5.0_high,845,317,0.09309264251123883,0.14147140570150468,0.04837876319026585,0.11858720902356368,False
4.0_typical,4.0_high,845,101,0.052003199815276555,0.11872761306760082,0.06672441325232427,0.08472566365581502,False
4.0_typical,3.0_high,845,202,0.08379915429760162,0.1436367230353318,0.05983756873773016,0.11345794864902015,False
4.0_typical,2.0_high,845,298,0.06606358552316029,0.11080827242138949,0.044744686898229205,0.08766872937967929,False
4.0_typical,1.0_high,845,2,-0.02745985613180904,0.04916562246199613,0.07662547859380517,0.01167188768998284,True
5.0_low,4.0_low,551,171,-0.027458012318661747,0.04198352594213424,0.06944153826079599,0.006766811382748039,True
5.0_low,6.0_low,551,165,-0.03683973657521317,0.02876797695649435,0.06560771353170752,-0.004764914545262844,True
5.0_low,3.0_low,551,365,-0.043796725412688836,0.006484567896718051,0.05028129330940689,-0.017575941820431873,True
5.0_low,2.0_low,551,541,-0.0550108543023871,-0.01209755417660642,0.04291330012578068,-0.03376267732034144,False
5.0_low,1.0_low,551,3,-0.2768803601295344,0.2471480441087473,0.5240284042382817,0.05183045087363203,True
5.0_low,1.0_typical,551,11,-0.18283872439835824,0.10381168091720833,0.28665040531556657,-0.03729610884116297,True
5.0_low,6.0_high,551,88,-0.10645925533222826,-0.05050393103125066,0.055955324300977605,-0.07740306071282077,False
5.0_low,5.0_high,551,317,-0.032754939279697796,0.017036466245796356,0.04979140552549415,-0.007920894459453875,True
5.0_low,4.0_high,551,101,-0.07976189142347775,-0.009981236904118937,0.06978065451935882,-0.04178243982720253,False
5.0_low,3.0_high,551,202,-0.0423177184905182,0.014551818211603493,0.05686953670212169,-0.013050154833997407,True
5.0_low,2.0_high,551,298,-0.06431643817041724,-0.013799689456108391,0.05051674871430885,-0.038839374103338264,False
5.0_low,1.0_high,551,2,-0.1546433400946612,-0.07449359008576423,0.08014975000889699,-0.11483621579303471,False
4.0_low,6.0_low,171,165,-0.05365070988523013,0.031197970416236384,0.08484868030146651,-0.011531725928010883,True
4.0_low,3.0_low,171,365,-0.06271272459957264,0.015126689945384589,0.07783941454495723,-0.024342753203179912,True
4.0_low,2.0_low,171,541,-0.07481843176677559,-0.007614957712498302,0.06720347405427729,-0.04052948870308948,False
4.0_low,1.0_low,171,3,-0.273856209150327,0.24356725146198852,0.5174234606123155,0.04506363949088399,True
4.0_low,1.0_typical,171,11,-0.2073545048003249,0.10029474309660108,0.307649247896926,-0.044062920223911006,True
4.0_low,6.0_high,171,88,-0.1246011781905746,-0.04332606248240903,0.08127511570816558,-0.08416987209556881,False
4.0_low,5.0_high,171,317,-0.05100649037078975,0.02394315798155009,0.07494964835233983,-0.014687705842201915,True
4.0_low,4.0_high,171,101,-0.0934539367249409,-0.005415504398736629,0.08803843232620427,-0.04854925120995057,False
4.0_low,3.0_high,171,202,-0.05857144925018808,0.018474465867639657,0.07704591511782774,-0.019816966216745446,True
4.0_low,2.0_high,171,298,-0.08446846653414648,-0.009642196687929927,0.07482626984621656,-0.045606185486086304,False
4.0_low,1.0_high,171,2,-0.17028723770209836,-0.07204592363261131,0.09824131406948705,-0.12160302717578275,False
6.0_low,3.0_low,165,365,-0.047721626010303234,0.022852294093229746,0.07057392010353297,-0.012811027275169029,True
6.0_low,2.0_low,165,541,-0.061287549299669515,0.0026335045024588333,0.06392105380212834,-0.028997762775078595,True
6.0_low,1.0_low,165,3,-0.27186274509803887,0.2509246880570414,0.5227874331550803,0.05659536541889487,True
6.0_low,1.0_typical,165,11,-0.22087566844919732,0.10641934046345869,0.327295008912656,-0.03253119429590012,True
6.0_low,6.0_high,165,88,-0.11381795900178238,-0.03510472370766482,0.07871323529411756,-0.07263814616755793,False
6.0_low,5.0_high,165,317,-0.04034263820239779,0.030692600527450146,0.07103523872984793,-0.0031559799141910316,True
6.0_low,4.0_high,165,101,-0.07872826988581125,0.004212708035509938,0.08294097792132119,-0.03701752528193969,True
6.0_low,3.0_high,165,202,-0.04769996117258785,0.028675941123524146,0.07637590229611199,-0.008285240288734563,True
6.0_low,2.0_high,165,298,-0.06847698261732843,0.00024364748950275739,0.06872063010683119,-0.03407445955807542,True
6.0_low,1.0_high,165,2,-0.15883021390374308,-0.06078208556149711,0.09804812834224597,-0.11007130124777187,False
3.0_low,2.0_low,365,541,-0.0419522546313722,0.008168642941442372,0.05012089757281457,-0.016186735499909566,True
3.0_low,1.0_low,365,3,-0.25989793177545006,0.2674187483212457,0.5273166800966957,0.0694063926940639,True
3.0_low,1.0_typical,365,11,-0.17450992601274623,0.11311735403999684,0.2876272800527431,-0.019720167020731094,True
3.0_low,6.0_high,365,88,-0.09066034539594153,-0.02885219031572836,0.06180815508021317,-0.0598271188923889,False
3.0_low,5.0_high,365,317,-0.016774869491463305,0.03720018624104117,0.053975055732504475,0.009655047360977997,True
3.0_low,4.0_high,365,101,-0.06204814599106923,0.010780524063687562,0.0728286700547568,-0.02420649800677066,True
3.0_low,3.0_high,365,202,-0.0265242485167134,0.03507560707722643,0.06159985559393983,0.004525786986434466,True
3.0_low,2.0_high,365,298,-0.049359671514096044,0.007738171208541526,0.05709784272263757,-0.02126343228290639,True
3.0_low,1.0_high,365,2,-0.13908541498791352,-0.054939564867043544,0.08414585012086997,-0.09726027397260284,False
2.0_low,1.0_low,541,3,-0.24328494799028993,0.2781071726287534,0.5213921206190433,0.08559312819397347,True
2.0_low,1.0_typical,541,11,-0.1653731783420845,0.13139564614284419,0.2967688244849287,-0.0035334315208215283,True
2.0_low,6.0_high,541,88,-0.0719233318012159,-0.015724950247283723,0.056198381553932183,-0.04364038339247933,False
2.0_low,5.0_high,541,317,0.0013308504681992656,0.05060149854561843,0.04927064807741916,0.025841782860887563,False
2.0_low,4.0_high,541,101,-0.04267083612786851,0.024730741585627422,0.06740157771349593,-0.008019762506861094,True
2.0_low,3.0_high,541,202,-0.00812199666199273,0.049654642369747135,0.057776639031739865,0.02071252248634403,True
2.0_low,2.0_high,541,298,-0.029405847738989854,0.018675188680092304,0.04808103641908216,-0.005076696782996826,True
2.0_low,1.0_high,541,2,-0.12029103693233584,-0.04274310463557317,0.07754793229676267,-0.08107353847269327,False
1.0_low,1.0_typical,3,11,-0.34937611408199654,0.23712121212121212,0.5864973262032087,-0.089126559714795,True
1.0_low,6.0_high,3,88,-0.3239861853832443,0.2001225490196079,0.5241087344028522,-0.1292335115864528,True
1.0_low,5.0_high,3,317,-0.2556674089194033,0.2645110410094642,0.5201784499288675,-0.0597513453330859,True
1.0_low,4.0_high,3,101,-0.29198408076101695,0.2141535624150655,0.5061376431760825,-0.09361289070083456,True
1.0_low,3.0_high,3,202,-0.26226849155503806,0.2651125994952434,0.5273810910502814,-0.06488060570762944,True
1.0_low,2.0_high,3,298,-0.2841919989472302,0.24128668245821894,0.5254786814054491,-0.09066982497697029,True
1.0_low,1.0_high,3,2,-0.37254901960784326,0.13799019607843066,0.5105392156862739,-0.16666666666666674,True
1.0_typical,6.0_high,11,88,-0.1825033422459894,0.11365307486631004,0.29615641711229945,-0.0401069518716578,True
1.0_typical,5.0_high,11,317,-0.10809674027339602,0.189465212526077,0.29756195279947306,0.02937521438170909,True
1.0_typical,4.0_high,11,101,-0.1402948236000065,0.1541101463087487,0.2944049699087552,-0.004486330986039566,True
1.0_typical,3.0_high,11,202,-0.10392443656130362,0.17998671926016122,0.28391115582146487,0.02424595400716556,True
1.0_typical,2.0_high,11,298,-0.13646592254961676,0.154387539030256,0.2908534615798728,-0.0015432652621752974,True
1.0_typical,1.0_high,11,2,-0.216644385026738,0.085561497326203,0.302205882352941,-0.07754010695187175,True
6.0_high,5.0_high,88,317,0.03930843272209965,0.099557372059808,0.06024893933770835,0.0694821662533669,False
6.0_high,4.0_high,88,101,-0.0019827019466645696,0.07478297462099184,0.07676567656765641,0.03562062088561824,True
6.0_high,3.0_high,88,202,0.028679272338998738,0.0997782314996205,0.07109895916062177,0.06435290587882336,False
6.0_high,2.0_high,88,298,0.006812349711086879,0.06876446811183391,0.06195211840074703,0.038563686609482506,False
6.0_high,1.0_high,88,2,-0.08489304812834209,0.00868983957219216,0.09358288770053425,-0.03743315508021394,True
5.0_high,4.0_high,317,101,-0.07104406543827525,0.002127264498578127,0.07317132993685338,-0.03386154536774866,True
5.0_high,3.0_high,317,202,-0.037037272478407754,0.029321167921207765,0.06635844039961553,-0.005129260374543532,True
5.0_high,2.0_high,317,298,-0.06224905381456905,-0.003213844341962299,0.05903520947260675,-0.03091847964388439,False
5.0_high,1.0_high,317,2,-0.14925465454320563,-0.06531360178140694,0.0839410527617987,-0.10691532133358084,False
4.0_high,3.0_high,101,202,-0.010705688215880887,0.06806202679091386,0.07876771500679475,0.028732284993205126,True
4.0_high,2.0_high,101,298,-0.03383982259260248,0.039047331006294754,0.07288715359889723,0.002943065723864269,True
4.0_high,1.0_high,101,2,-0.12108134342846104,-0.022661619103087324,0.09841972432537371,-0.07305377596583218,False
3.0_high,2.0_high,202,298,-0.057046426119121585,0.0036213467379119235,0.06066777285703351,-0.025789219269340857,True
3.0_high,1.0_high,202,2,-0.14604931081343409,-0.05792758687633476,0.08812172393709933,-0.1017860609590373,False
2.0_high,1.0_high,298,2,-0.11606790367153597,-0.03473647848401175,0.08133142518752422,-0.07599684168969645,False
