group1,group2,N1,N2,low,high,width,obs_diff,zero_included
Dark,Light,150,150,-0.021078349129085287,0.013767019296062031,0.03484536842514732,-0.0038312803753985936,True
Dark,Unsure,50,50,0.006885332396361438,0.1203860495713431,0.11350071717498167,0.0688058004087414,False
Light,Unsure,50,50,0.016147469687175453,0.12902739788805945,0.112879928200884,0.0730457875457875,False
