group1,group2,N1,N2,low,high,width,obs_diff,zero_included
Male,Female,400,400,-0.017658378442431108,0.008997641900583407,0.026656020343014515,-0.0038969988344986772,True
Male,Unsure,50,50,0.003574361708552881,0.1434752023303494,0.13990084062179653,0.08101328246916484,False
Female,Unsure,50,50,0.021803317556626622,0.16202171288678657,0.14021839533015995,0.09891835288894113,False
