group1,group2,N1,N2,low,high,width,obs_diff,zero_included
Dark,Light,150,150,-0.01091559777368679,0.02371077558062784,0.034626373354314635,0.006054058686411068,True
Dark,Unsure,50,50,0.014575699831214206,0.12201728912427412,0.10744158929305991,0.07379182745359203,False
Light,Unsure,50,50,0.00740072472462161,0.11811074717765857,0.11071002245303696,0.06545391046861626,False
