group1,group2,N1,N2,frac,pi_low,pi_high,low,high,avg,ci_low,ci_high,obs_diff
Male_Dark,Female_Light,100,100,1,0.04,0.07,,,,-0.030355092987079193,0.008226150769164765,-0.010324539839246194
Male_Dark,Female_Light,200,200,2,0.36,0.04,,,,-0.022447681852461952,0.011241417926435886,-0.005870979510685603
Male_Dark,Female_Light,300,300,3,0.53,0.06,,,,-0.015698884115612814,0.013504953597599487,-0.00043187340981487576
Male_Dark,Female_Light,400,400,4,0.6,0.19,,,,-0.010011728804283908,0.01623839242864917,0.0038032284300665298
Male_Dark,Female_Light,500,500,5,0.72,0.24,,,,-0.009068052082722388,0.01390155703773277,0.002280409623056201
Male_Dark,Female_Light,600,600,6,0.79,0.25,,,,-0.007876408392126827,0.01163392937060027,0.001850583920436244
Male_Dark,Female_Light,700,700,7,0.85,0.27,,,,-0.007782745843093183,0.009718829827966558,0.0013164533878811113
Male_Dark,Female_Light,800,800,8,0.89,0.32,,,,-0.007885449604522527,0.007292577770471034,-0.000292670054619637
Male_Dark,Female_Light,900,900,9,0.94,0.37,,,,-0.006765728001575006,0.008356171046182036,0.0008550504506380507
Male_Dark,Female_Light,1000,1000,10,0.96,0.36,,,,-0.005962133024248627,0.009150330476303158,0.0020759603958121486
Male_Dark,Female_Light,1100,1100,11,0.95,0.4,,,,-0.004664025053233609,0.010356928254451676,0.0028678005001516738
Male_Dark,Female_Light,1200,1200,12,0.98,0.4,,,,-0.004887588908915923,0.009026745434232774,0.0019510628940760943
Male_Dark,Female_Light,1300,1300,13,0.97,0.44,,,,-0.003818847972666647,0.008813037804325014,0.0025247837883571878
Male_Dark,Female_Light,1400,1400,14,0.95,0.49,,,,-0.005127830518863533,0.007292820372610927,0.0009597384991290037
Male_Dark,Female_Light,1500,1500,15,0.98,0.53,,,,-0.005811525865203587,0.006357103423536313,0.00029417603094084033
Male_Dark,Female_Light,1600,1600,16,1.0,0.57,,,,-0.006444158445720749,0.005299772190891107,-0.0002221745268615738
Male_Dark,Female_Light,1700,1700,17,1.0,0.59,,,,-0.006339625748145329,0.005101146143360826,-0.000405673238717319
Male_Dark,Female_Light,1800,1800,18,1.0,0.64,,,,-0.006440112301232372,0.004648836327298473,-0.0011583169463059706
Male_Dark,Female_Light,1900,1900,19,1.0,0.64,,,,-0.006398987500932947,0.004284439900056155,-0.0009727383469628759
Male_Dark,Female_Light,2000,2000,20,1.0,0.69,,,,-0.005346392834083659,0.004327780383424321,-0.00022483970277953347
Male_Dark,Female_Light,2100,2100,21,1.0,0.73,,,,-0.00553539294408386,0.0048405057856475,-0.00014379815640208626
Male_Dark,Female_Light,2200,2200,22,1.0,0.77,,,,-0.004736548526489791,0.005307535225097607,0.0001041991282633159
