group1,group2,N1,N2,frac,pi_low,pi_high,low,high,avg,ci_low,ci_high,obs_diff
Male_Dark,Male_Light,27500,27500,275,1.0,0.91,,,,0.006016658746437715,0.008703843844984557,0.007400946735997005
Male_Dark,Male_Light,28000,28000,280,1.0,0.94,,,,0.006193326639762927,0.00872688479925711,0.007471852228679077
Male_Dark,Male_Light,28500,28500,285,1.0,0.94,,,,0.006172369078822687,0.008899440510722539,0.007517048686347505
Male_Dark,Male_Light,29000,29000,290,1.0,0.93,,,,0.006277595944843412,0.008862887030384393,0.007585608621741402
Male_Dark,Male_Light,29500,29500,295,1.0,0.93,,,,0.006409852326932272,0.008982436216677759,0.007686777629177133
Male_Dark,Male_Light,30000,30000,300,1.0,0.94,,,,0.006359890718998484,0.008797211658532911,0.007566388771930166
Male_Dark,Male_Light,30500,30500,305,1.0,0.94,,,,0.006283988195886311,0.008876798717025406,0.00758702144317025
Male_Dark,Male_Light,31000,31000,310,1.0,0.93,,,,0.0065486542295860786,0.009003441624823033,0.007756908759093628
Male_Dark,Male_Light,31500,31500,315,1.0,0.96,,,,0.006440786757567419,0.009027859997959436,0.007698074881365868
